BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
3426002;3527;100;@;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3429530;6173;100;aI;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3435704;2204;100;n;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3437909;1763;100;d;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3439673;3086;100;r;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3442760;3968;100;U;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3446729;1322;100;k;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3448052;1763;100;@;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3449816;7055;100;n;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3456872;40130;-1;<p:>;;;;;;;;;;
3497003;1322;101;d;;Die;d i:;;;;;;;
3498326;4850;101;i:;;Die;d i:;;;;;;;
3503177;4850;102;z;;Sekunde;z e k U n d @;;;;;;;
3508028;6173;102;e;;Sekunde;z e k U n d @;;;;;;;
3514202;4850;102;k;;Sekunde;z e k U n d @;;;;;;;
3519053;3086;102;U;;Sekunde;z e k U n d @;;;;;;;
3522140;4409;102;n;;Sekunde;z e k U n d @;;;;;;;
3526550;1322;102;d;;Sekunde;z e k U n d @;;;;;;;
3527873;4850;102;@;;Sekunde;z e k U n d @;;;;;;;
3532724;3527;103;f;;vergeht;f E 6 g e: t;;;;;;;
3536252;4409;103;E;;vergeht;f E 6 g e: t;;;;;;;
3540662;1322;103;6;;vergeht;f E 6 g e: t;;;;;;;
3541985;3968;103;g;;vergeht;f E 6 g e: t;;;;;;;
3545954;3968;103;e:;;vergeht;f E 6 g e: t;;;;;;;
3549923;2204;103;t;;vergeht;f E 6 g e: t;;;;;;;
3552128;8378;104;S;;schnell;S n E l;;;;;;;
3560507;2204;104;n;;schnell;S n E l;;;;;;;
3562712;1763;104;E;;schnell;S n E l;;;;;;;
3564476;13670;104;l;;schnell;S n E l;;;;;;;
3578147;4409;105;?;;in;? I n;;;;;;;
3582557;2645;105;I;;in;? I n;;;;;;;
3585203;3086;105;n;;in;? I n;;;;;;;
3588290;11024;106;aU;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3599315;3968;106;f;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3603284;3086;106;r;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3606371;5291;106;e:;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3611663;3086;106;g;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3614750;8378;106;N;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3623129;1322;106;d;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3624452;7055;106;n;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3631508;1322;107;m;;Momenten;m o m E n t @ n;;;;;;;
3632831;4409;107;o;;Momenten;m o m E n t @ n;;;;;;;
3637241;3086;107;m;;Momenten;m o m E n t @ n;;;;;;;
3640328;4409;107;E;;Momenten;m o m E n t @ n;;;;;;;
3644738;5732;107;n;;Momenten;m o m E n t @ n;;;;;;;
3650471;4850;107;h;;Momenten;m o m E n t @ n;;;;;;;
3655322;5732;107;n;;Momenten;m o m E n t @ n;;;;;;;
3661055;36161;-1;<p:>;;;;;;;;;;
3697217;1322;108;d;;Die;d i:;;;;;;;
3698540;2645;108;i:;;Die;d i:;;;;;;;
3701186;5291;109;g;;große;g r o: s @;;;;;;;
3706478;2204;109;r;;große;g r o: s @;;;;;;;
3708683;6614;109;o:;;große;g r o: s @;;;;;;;
3715298;5291;109;s;;große;g r o: s @;;;;;;;
3720590;3968;109;@;;große;g r o: s @;;;;;;;
3724559;7055;110;S;;Schildkröte;S I l t k r 2: t @;;;;;;;
3731615;7055;110;I;;Schildkröte;S I l t k r 2: t @;;;;;;;
3738671;1763;110;l;;Schildkröte;S I l t k r 2: t @;;;;;;;
3740435;3968;110;t;;Schildkröte;S I l t k r 2: t @;;;;;;;
3744404;6614;110;k;;Schildkröte;S I l t k r 2: t @;;;;;;;
3751019;2645;110;r;;Schildkröte;S I l t k r 2: t @;;;;;;;
3753665;4850;110;2:;;Schildkröte;S I l t k r 2: t @;;;;;;;
3758516;3086;110;t;;Schildkröte;S I l t k r 2: t @;;;;;;;
3761603;3968;110;@;;Schildkröte;S I l t k r 2: t @;;;;;;;
3765572;7937;111;S;;schwimmt;S v I m t;;;;;;;
3773510;2645;111;v;;schwimmt;S v I m t;;;;;;;
3776156;3527;111;I;;schwimmt;S v I m t;;;;;;;
3779684;6614;111;m;;schwimmt;S v I m t;;;;;;;
3786299;3968;111;t;;schwimmt;S v I m t;;;;;;;
3790268;1763;112;?;;im;? I m;;;;;;;
3792032;1763;112;I;;im;? I m;;;;;;;
3793796;4850;112;m;;im;? I m;;;;;;;
3798647;5291;113;k;;klaren;k l a: r @ n;;;;;;;
3803939;2204;113;l;;klaren;k l a: r @ n;;;;;;;
3806144;9260;113;a:;;klaren;k l a: r @ n;;;;;;;
3815405;1763;113;r;;klaren;k l a: r @ n;;;;;;;
3817169;1763;113;@;;klaren;k l a: r @ n;;;;;;;
3818933;3968;113;n;;klaren;k l a: r @ n;;;;;;;
3822902;2645;114;v;;Wasser;v a s 6;;;;;;;
3825548;5291;114;a;;Wasser;v a s 6;;;;;;;
3830840;5291;114;s;;Wasser;v a s 6;;;;;;;
3836132;5732;114;6;;Wasser;v a s 6;;;;;;;
3841865;44981;-1;<p:>;;;;;;;;;;
3886847;1322;115;d;;Die;d i:;;;;;;;
3888170;3968;115;i:;;Die;d i:;;;;;;;
3892139;5291;116;z;;Sicherheit;z I C 6 h aI t;;;;;;;
3897431;3086;116;I;;Sicherheit;z I C 6 h aI t;;;;;;;
3900518;4409;116;C;;Sicherheit;z I C 6 h aI t;;;;;;;
3904928;4850;116;6;;Sicherheit;z I C 6 h aI t;;;;;;;
3909779;3968;116;h;;Sicherheit;z I C 6 h aI t;;;;;;;
3913748;8819;116;aI;;Sicherheit;z I C 6 h aI t;;;;;;;
3922568;1322;116;t;;Sicherheit;z I C 6 h aI t;;;;;;;
3923891;5291;117;I;;ist;? I s t;;;;;;;
3929183;3527;117;s;;ist;? I s t;;;;;;;
3932711;3968;118;d;;das;d a s;;;;;;;
3936680;3527;118;a;;das;d a s;;;;;;;
3940208;5732;118;s;;das;d a s;;;;;;;
3945941;3527;119;v;;Wichtigste;v I C t I C s t @;;;;;;;
3949469;2204;119;I;;Wichtigste;v I C t I C s t @;;;;;;;
3951674;5732;119;C;;Wichtigste;v I C t I C s t @;;;;;;;
3957407;2204;119;t;;Wichtigste;v I C t I C s t @;;;;;;;
3959612;3527;119;I;;Wichtigste;v I C t I C s t @;;;;;;;
3963140;3086;119;k;;Wichtigste;v I C t I C s t @;;;;;;;
3966227;3527;119;s;;Wichtigste;v I C t I C s t @;;;;;;;
3969755;1763;119;t;;Wichtigste;v I C t I C s t @;;;;;;;
3971519;3527;119;@;;Wichtigste;v I C t I C s t @;;;;;;;
3975047;3086;120;b;;beim;b aI m;;;;;;;
3978134;4850;120;aI;;beim;b aI m;;;;;;;
3982985;3527;120;m;;beim;b aI m;;;;;;;
3986513;2645;121;r;;Reisen;r aI z @ n;;;;;;;
3989159;8378;121;aI;;Reisen;r aI z @ n;;;;;;;
3997538;4850;121;z;;Reisen;r aI z @ n;;;;;;;
4002389;4850;121;n;;Reisen;r aI z @ n;;;;;;;
4007240;33434;-1;<p:>;;;;;;;;;;
