BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
3973283;2204;98;v;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3975488;9701;98;6;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3985190;1763;98;k;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3986954;6614;98;N;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3993569;1322;99;?;;ist;? I s t;;;;;;;
3994892;2204;99;I;;ist;? I s t;;;;;;;
3997097;6173;99;z;;ist;? I s t;;;;;;;
4003271;3968;100;b;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4007240;4409;100;@;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4011650;6173;100;aI;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4017824;2204;100;n;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4020029;1763;100;d;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4021793;4850;100;r;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4026644;2204;100;U;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4028849;1322;100;k;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4030172;2645;100;@;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4032818;6173;100;n;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4038992;5732;100;t;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4044725;50273;-1;<p:>;;;;;;;;;;
4094999;1763;101;d;;Die;d i:;;;;;;;
4096763;3968;101;i:;;Die;d i:;;;;;;;
4100732;2645;-1;<p:>;;;;;;;;;;
4103378;1322;102;z;;Sekunde;z e k U n d @;;;;;;;
4104701;1763;102;e;;Sekunde;z e k U n d @;;;;;;;
4106465;5732;102;k;;Sekunde;z e k U n d @;;;;;;;
4112198;3968;102;U;;Sekunde;z e k U n d @;;;;;;;
4116167;3086;102;n;;Sekunde;z e k U n d @;;;;;;;
4119254;1763;102;d;;Sekunde;z e k U n d @;;;;;;;
4121018;4188;102;@;;Sekunde;z e k U n d @;;;;;;;
4125207;1983;103;f;;vergeht;f E 6 g e: t;;;;;;;
4127191;3528;103;E;;vergeht;f E 6 g e: t;;;;;;;
4130720;1322;103;6;;vergeht;f E 6 g e: t;;;;;;;
4132043;3086;103;g;;vergeht;f E 6 g e: t;;;;;;;
4135130;3968;103;e:;;vergeht;f E 6 g e: t;;;;;;;
4139099;1322;103;t;;vergeht;f E 6 g e: t;;;;;;;
4140422;6614;104;S;;schnell;S n E l;;;;;;;
4147037;3086;104;n;;schnell;S n E l;;;;;;;
4150124;4409;104;E;;schnell;S n E l;;;;;;;
4154534;5732;104;l;;schnell;S n E l;;;;;;;
4160267;2645;105;I;;in;? I n;;;;;;;
4162913;3086;105;n;;in;? I n;;;;;;;
4166000;2645;106;?;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4168646;7937;106;aU;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4176584;2645;106;f;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4179230;2645;106;r;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4181876;2645;106;e:;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4184522;2645;106;g;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4187168;3086;106;N;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4190255;1322;106;d;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4191578;3086;106;@;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4194665;2204;106;n;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4196870;1322;107;m;;Momenten;m o m E n t @ n;;;;;;;
4198193;3086;107;o;;Momenten;m o m E n t @ n;;;;;;;
4201280;3968;107;m;;Momenten;m o m E n t @ n;;;;;;;
4205249;3527;107;E;;Momenten;m o m E n t @ n;;;;;;;
4208777;7055;107;n;;Momenten;m o m E n t @ n;;;;;;;
4215833;2204;107;?;;Momenten;m o m E n t @ n;;;;;;;
4218038;5732;107;n;;Momenten;m o m E n t @ n;;;;;;;
4223771;59975;-1;<p:>;;;;;;;;;;
4283747;1322;108;d;;Die;d i:;;;;;;;
4285070;3527;108;i:;;Die;d i:;;;;;;;
4288598;3527;109;g;;große;g r o: s @;;;;;;;
4292126;3086;109;r;;große;g r o: s @;;;;;;;
4295213;6614;109;o:;;große;g r o: s @;;;;;;;
4301828;1322;109;s;;große;g r o: s @;;;;;;;
4303151;7055;109;@;;große;g r o: s @;;;;;;;
4310207;5732;110;S;;Schildkröte;S I l t k r 2: t @;;;;;;;
4315940;3086;110;I;;Schildkröte;S I l t k r 2: t @;;;;;;;
4319027;3968;110;l;;Schildkröte;S I l t k r 2: t @;;;;;;;
4322996;3968;110;t;;Schildkröte;S I l t k r 2: t @;;;;;;;
4326965;2645;110;k;;Schildkröte;S I l t k r 2: t @;;;;;;;
4329611;4850;110;r;;Schildkröte;S I l t k r 2: t @;;;;;;;
4334462;4409;110;2:;;Schildkröte;S I l t k r 2: t @;;;;;;;
4338872;2204;110;t;;Schildkröte;S I l t k r 2: t @;;;;;;;
4341077;4850;110;@;;Schildkröte;S I l t k r 2: t @;;;;;;;
4345928;3968;111;S;;schwimmt;S v I m t;;;;;;;
4349897;3968;111;v;;schwimmt;S v I m t;;;;;;;
4353866;2645;111;I;;schwimmt;S v I m t;;;;;;;
4356512;6173;111;m;;schwimmt;S v I m t;;;;;;;
4362686;1763;111;t;;schwimmt;S v I m t;;;;;;;
4364450;3086;112;?;;im;? I m;;;;;;;
4367537;1763;112;I;;im;? I m;;;;;;;
4369301;2204;112;m;;im;? I m;;;;;;;
4371506;2204;-1;<p:>;;;;;;;;;;
4373711;1763;113;k;;klaren;k l a: r @ n;;;;;;;
4375475;3527;113;l;;klaren;k l a: r @ n;;;;;;;
4379003;7055;113;a:;;klaren;k l a: r @ n;;;;;;;
4386059;1322;113;6;;klaren;k l a: r @ n;;;;;;;
4387382;3086;113;n;;klaren;k l a: r @ n;;;;;;;
4390469;2645;114;v;;Wasser;v a s 6;;;;;;;
4393115;4409;114;a;;Wasser;v a s 6;;;;;;;
4397525;4409;114;s;;Wasser;v a s 6;;;;;;;
4401935;7055;114;6;;Wasser;v a s 6;;;;;;;
4408991;56006;-1;<p:>;;;;;;;;;;
4464998;1322;115;d;;Die;d i:;;;;;;;
4466321;4850;115;i:;;Die;d i:;;;;;;;
4471172;2204;-1;<p:>;;;;;;;;;;
4473377;1322;116;z;;Sicherheit;z I C 6 h aI t;;;;;;;
4474700;2204;116;I;;Sicherheit;z I C 6 h aI t;;;;;;;
4476905;4409;116;C;;Sicherheit;z I C 6 h aI t;;;;;;;
4481315;3527;116;6;;Sicherheit;z I C 6 h aI t;;;;;;;
4484843;5291;116;h;;Sicherheit;z I C 6 h aI t;;;;;;;
4490135;6614;116;aI;;Sicherheit;z I C 6 h aI t;;;;;;;
4496750;1322;116;t;;Sicherheit;z I C 6 h aI t;;;;;;;
4498073;2645;117;?;;ist;? I s t;;;;;;;
4500719;1322;117;I;;ist;? I s t;;;;;;;
4502042;2204;117;s;;ist;? I s t;;;;;;;
4504247;2204;118;d;;das;d a s;;;;;;;
4506452;4409;118;a;;das;d a s;;;;;;;
4510862;3527;118;s;;das;d a s;;;;;;;
4514390;2204;-1;<p:>;;;;;;;;;;
4516595;1322;119;v;;Wichtigste;v I C t I C s t @;;;;;;;
4517918;3086;119;I;;Wichtigste;v I C t I C s t @;;;;;;;
4521005;5291;119;C;;Wichtigste;v I C t I C s t @;;;;;;;
4526297;1763;119;t;;Wichtigste;v I C t I C s t @;;;;;;;
4528061;3968;119;I;;Wichtigste;v I C t I C s t @;;;;;;;
4532030;3086;119;k;;Wichtigste;v I C t I C s t @;;;;;;;
4535117;1322;119;s;;Wichtigste;v I C t I C s t @;;;;;;;
4536440;3968;119;t;;Wichtigste;v I C t I C s t @;;;;;;;
4540409;2204;119;@;;Wichtigste;v I C t I C s t @;;;;;;;
4542614;3968;120;b;;beim;b aI m;;;;;;;
4546583;3968;120;aI;;beim;b aI m;;;;;;;
4550552;3527;120;m;;beim;b aI m;;;;;;;
4554080;3968;121;r;;Reisen;r aI z @ n;;;;;;;
4558049;8378;121;aI;;Reisen;r aI z @ n;;;;;;;
4566428;2204;121;z;;Reisen;r aI z @ n;;;;;;;
4568633;7055;121;@;;Reisen;r aI z @ n;;;;;;;
4575689;1322;121;n;;Reisen;r aI z @ n;;;;;;;
4577012;35556;-1;<p:>;;;;;;;;;;
