BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
3361616;3086;98;@;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3364703;1322;98;n;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3366026;2645;99;I;;ist;? I s t;;;;;;;
3368672;4409;99;s;;ist;? I s t;;;;;;;
3373082;2645;99;t;;ist;? I s t;;;;;;;
3375728;3086;100;b;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3378815;2645;100;@;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3381461;8819;100;aI;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3390281;1763;100;n;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3392045;3086;100;d;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3395132;1322;100;r;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3396455;3968;100;U;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3400424;2204;100;k;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3402629;3527;100;@;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3406157;1763;100;n;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3407921;4409;100;t;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3412331;38807;-1;<p:>;;;;;;;;;;
3451139;1322;101;d;;Die;d i:;;;;;;;
3452462;3086;101;i:;;Die;d i:;;;;;;;
3455549;3527;102;z;;Sekunde;z e k U n d @;;;;;;;
3459077;3527;102;e;;Sekunde;z e k U n d @;;;;;;;
3462605;5291;102;k;;Sekunde;z e k U n d @;;;;;;;
3467897;3086;102;U;;Sekunde;z e k U n d @;;;;;;;
3470984;4850;102;n;;Sekunde;z e k U n d @;;;;;;;
3475835;1763;102;d;;Sekunde;z e k U n d @;;;;;;;
3477599;3527;102;@;;Sekunde;z e k U n d @;;;;;;;
3481127;3527;103;f;;vergeht;f E 6 g e: t;;;;;;;
3484655;1763;103;E;;vergeht;f E 6 g e: t;;;;;;;
3486419;1322;103;6;;vergeht;f E 6 g e: t;;;;;;;
3487742;4850;103;g;;vergeht;f E 6 g e: t;;;;;;;
3492593;4409;103;e:;;vergeht;f E 6 g e: t;;;;;;;
3497003;1322;103;t;;vergeht;f E 6 g e: t;;;;;;;
3498326;9260;104;S;;schnell;S n E l;;;;;;;
3507587;2645;104;n;;schnell;S n E l;;;;;;;
3510233;5291;104;E;;schnell;S n E l;;;;;;;
3515525;8378;104;l;;schnell;S n E l;;;;;;;
3523904;1763;105;?;;in;? I n;;;;;;;
3525668;1763;105;I;;in;? I n;;;;;;;
3527432;3086;105;n;;in;? I n;;;;;;;
3530519;10583;106;aU;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3541103;4850;106;f;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3545954;1763;106;r;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3547718;3086;106;e:;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3550805;2204;106;g;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3553010;2645;106;@;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3555656;1322;106;n;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3556979;1322;106;d;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3558302;2645;106;@;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3560948;3527;106;n;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3564476;2204;107;m;;Momenten;m o m E n t @ n;;;;;;;
3566681;4409;107;o;;Momenten;m o m E n t @ n;;;;;;;
3571091;3086;107;m;;Momenten;m o m E n t @ n;;;;;;;
3574178;3527;107;E;;Momenten;m o m E n t @ n;;;;;;;
3577706;3527;107;n;;Momenten;m o m E n t @ n;;;;;;;
3581234;3527;107;t;;Momenten;m o m E n t @ n;;;;;;;
3584762;3527;107;@;;Momenten;m o m E n t @ n;;;;;;;
3588290;3968;107;n;;Momenten;m o m E n t @ n;;;;;;;
3592259;44540;-1;<p:>;;;;;;;;;;
3636800;2645;108;d;;Die;d i:;;;;;;;
3639446;2645;108;i:;;Die;d i:;;;;;;;
3642092;4409;109;g;;große;g r o: s @;;;;;;;
3646502;1763;109;r;;große;g r o: s @;;;;;;;
3648266;5291;109;o:;;große;g r o: s @;;;;;;;
3653558;3968;109;s;;große;g r o: s @;;;;;;;
3657527;2645;109;@;;große;g r o: s @;;;;;;;
3660173;7937;110;S;;Schildkröte;S I l t k r 2: t @;;;;;;;
3668111;3086;110;I;;Schildkröte;S I l t k r 2: t @;;;;;;;
3671198;3086;110;l;;Schildkröte;S I l t k r 2: t @;;;;;;;
3674285;4409;110;t;;Schildkröte;S I l t k r 2: t @;;;;;;;
3678695;4409;110;k;;Schildkröte;S I l t k r 2: t @;;;;;;;
3683105;2204;110;r;;Schildkröte;S I l t k r 2: t @;;;;;;;
3685310;4850;110;2:;;Schildkröte;S I l t k r 2: t @;;;;;;;
3690161;3968;110;t;;Schildkröte;S I l t k r 2: t @;;;;;;;
3694130;8378;110;@;;Schildkröte;S I l t k r 2: t @;;;;;;;
3702509;11024;111;S;;schwimmt;S v I m t;;;;;;;
3713534;2204;111;v;;schwimmt;S v I m t;;;;;;;
3715739;2645;111;I;;schwimmt;S v I m t;;;;;;;
3718385;4850;111;m;;schwimmt;S v I m t;;;;;;;
3723236;4850;111;t;;schwimmt;S v I m t;;;;;;;
3728087;2645;112;?;;im;? I m;;;;;;;
3730733;1322;112;I;;im;? I m;;;;;;;
3732056;3086;112;m;;im;? I m;;;;;;;
3735143;5291;113;k;;klaren;k l a: r @ n;;;;;;;
3740435;2645;113;l;;klaren;k l a: r @ n;;;;;;;
3743081;9260;113;a:;;klaren;k l a: r @ n;;;;;;;
3752342;1322;113;r;;klaren;k l a: r @ n;;;;;;;
3753665;3527;113;@;;klaren;k l a: r @ n;;;;;;;
3757193;3968;113;n;;klaren;k l a: r @ n;;;;;;;
3761162;2645;114;v;;Wasser;v a s 6;;;;;;;
3763808;4409;114;a;;Wasser;v a s 6;;;;;;;
3768218;5732;114;s;;Wasser;v a s 6;;;;;;;
3773951;4850;114;6;;Wasser;v a s 6;;;;;;;
3778802;38807;-1;<p:>;;;;;;;;;;
3817610;2204;115;d;;Die;d i:;;;;;;;
3819815;3086;115;i:;;Die;d i:;;;;;;;
3822902;7055;116;z;;Sicherheit;z I C 6 h aI t;;;;;;;
3829958;2204;116;I;;Sicherheit;z I C 6 h aI t;;;;;;;
3832163;3086;116;C;;Sicherheit;z I C 6 h aI t;;;;;;;
3835250;3086;116;6;;Sicherheit;z I C 6 h aI t;;;;;;;
3838337;4409;116;h;;Sicherheit;z I C 6 h aI t;;;;;;;
3842747;7937;116;aI;;Sicherheit;z I C 6 h aI t;;;;;;;
3850685;5732;116;t;;Sicherheit;z I C 6 h aI t;;;;;;;
3856418;8819;-1;<p:>;;;;;;;;;;
3865238;1763;117;?;;ist;? I s t;;;;;;;
3867002;1763;117;I;;ist;? I s t;;;;;;;
3868766;4409;117;s;;ist;? I s t;;;;;;;
3873176;2204;118;d;;das;d a s;;;;;;;
3875381;2645;118;a;;das;d a s;;;;;;;
3878027;5732;118;s;;das;d a s;;;;;;;
3883760;1763;119;v;;Wichtigste;v I C t I C s t @;;;;;;;
3885524;2204;119;I;;Wichtigste;v I C t I C s t @;;;;;;;
3887729;3527;119;C;;Wichtigste;v I C t I C s t @;;;;;;;
3891257;3086;119;t;;Wichtigste;v I C t I C s t @;;;;;;;
3894344;2645;119;I;;Wichtigste;v I C t I C s t @;;;;;;;
3896990;2645;119;k;;Wichtigste;v I C t I C s t @;;;;;;;
3899636;3968;119;s;;Wichtigste;v I C t I C s t @;;;;;;;
3903605;1763;119;t;;Wichtigste;v I C t I C s t @;;;;;;;
3905369;2204;119;@;;Wichtigste;v I C t I C s t @;;;;;;;
3907574;3086;120;b;;beim;b aI m;;;;;;;
3910661;6614;120;aI;;beim;b aI m;;;;;;;
3917276;3086;120;m;;beim;b aI m;;;;;;;
3920363;3086;121;r;;Reisen;r aI z @ n;;;;;;;
3923450;9260;121;aI;;Reisen;r aI z @ n;;;;;;;
3932711;6173;121;z;;Reisen;r aI z @ n;;;;;;;
3938885;1763;121;n;;Reisen;r aI z @ n;;;;;;;
3940649;17148;-1;<p:>;;;;;;;;;;
