BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
3532283;3527;100;@;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3535811;5732;100;aI;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3541544;3086;100;n;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3544631;2204;100;d;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3546836;3086;100;r;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3549923;1322;100;U;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3551246;1322;100;k;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3552569;1763;100;@;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3554333;1322;100;n;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3555656;40571;100;h;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3596228;54683;-1;<p:>;;;;;;;;;;
3650912;1322;101;d;;Die;d i:;;;;;;;
3652235;2204;101;i:;;Die;d i:;;;;;;;
3654440;5291;102;z;;Sekunde;z e k U n d @;;;;;;;
3659732;2645;102;e;;Sekunde;z e k U n d @;;;;;;;
3662378;4409;102;k;;Sekunde;z e k U n d @;;;;;;;
3666788;4409;102;U;;Sekunde;z e k U n d @;;;;;;;
3671198;3086;102;n;;Sekunde;z e k U n d @;;;;;;;
3674285;1322;102;d;;Sekunde;z e k U n d @;;;;;;;
3675608;3968;102;@;;Sekunde;z e k U n d @;;;;;;;
3679577;1322;103;f;;vergeht;f E 6 g e: t;;;;;;;
3680900;3968;103;E;;vergeht;f E 6 g e: t;;;;;;;
3684869;1322;103;6;;vergeht;f E 6 g e: t;;;;;;;
3686192;1763;103;g;;vergeht;f E 6 g e: t;;;;;;;
3687956;3527;103;e:;;vergeht;f E 6 g e: t;;;;;;;
3691484;1322;103;t;;vergeht;f E 6 g e: t;;;;;;;
3692807;7055;104;S;;schnell;S n E l;;;;;;;
3699863;3086;104;n;;schnell;S n E l;;;;;;;
3702950;7496;104;E;;schnell;S n E l;;;;;;;
3710447;6614;104;l;;schnell;S n E l;;;;;;;
3717062;1322;105;?;;in;? I n;;;;;;;
3718385;2204;105;I;;in;? I n;;;;;;;
3720590;3968;105;n;;in;? I n;;;;;;;
3724559;2645;106;?;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3727205;7496;106;aU;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3734702;3086;106;f;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3737789;1322;106;r;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3739112;6173;106;e:;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3745286;2645;106;g;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3747932;1322;106;@;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3749255;3086;106;n;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3752342;1322;106;d;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3753665;3527;106;@;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3757193;3527;106;n;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3760721;1322;107;m;;Momenten;m o m E n t @ n;;;;;;;
3762044;5732;107;o;;Momenten;m o m E n t @ n;;;;;;;
3767777;2204;107;m;;Momenten;m o m E n t @ n;;;;;;;
3769982;2645;107;E;;Momenten;m o m E n t @ n;;;;;;;
3772628;3086;107;n;;Momenten;m o m E n t @ n;;;;;;;
3775715;6614;107;h;;Momenten;m o m E n t @ n;;;;;;;
3782330;3527;107;n;;Momenten;m o m E n t @ n;;;;;;;
3785858;52037;-1;<p:>;;;;;;;;;;
3837896;1763;108;d;;Die;d i:;;;;;;;
3839660;2204;108;i:;;Die;d i:;;;;;;;
3841865;2645;109;g;;große;g r o: s @;;;;;;;
3844511;3086;109;r;;große;g r o: s @;;;;;;;
3847598;6614;109;o:;;große;g r o: s @;;;;;;;
3854213;3527;109;s;;große;g r o: s @;;;;;;;
3857741;3527;109;@;;große;g r o: s @;;;;;;;
3861269;4850;110;S;;Schildkröte;S I l t k r 2: t @;;;;;;;
3866120;7055;110;I;;Schildkröte;S I l t k r 2: t @;;;;;;;
3873176;3527;110;l;;Schildkröte;S I l t k r 2: t @;;;;;;;
3876704;1322;110;t;;Schildkröte;S I l t k r 2: t @;;;;;;;
3878027;2645;110;k;;Schildkröte;S I l t k r 2: t @;;;;;;;
3880673;3968;110;r;;Schildkröte;S I l t k r 2: t @;;;;;;;
3884642;6173;110;2:;;Schildkröte;S I l t k r 2: t @;;;;;;;
3890816;2204;110;t;;Schildkröte;S I l t k r 2: t @;;;;;;;
3893021;3086;110;@;;Schildkröte;S I l t k r 2: t @;;;;;;;
3896108;6614;111;S;;schwimmt;S v I m t;;;;;;;
3902723;2204;111;v;;schwimmt;S v I m t;;;;;;;
3904928;6614;111;I;;schwimmt;S v I m t;;;;;;;
3911543;1322;111;m;;schwimmt;S v I m t;;;;;;;
3912866;1763;111;t;;schwimmt;S v I m t;;;;;;;
3914630;1763;112;?;;im;? I m;;;;;;;
3916394;1322;112;I;;im;? I m;;;;;;;
3917717;2204;112;m;;im;? I m;;;;;;;
3919922;3968;-1;<p:>;;;;;;;;;;
3923891;4850;113;k;;klaren;k l a: r @ n;;;;;;;
3928742;2204;113;l;;klaren;k l a: r @ n;;;;;;;
3930947;7937;113;a:;;klaren;k l a: r @ n;;;;;;;
3938885;2204;113;6;;klaren;k l a: r @ n;;;;;;;
3941090;4850;113;n;;klaren;k l a: r @ n;;;;;;;
3945941;2645;114;v;;Wasser;v a s 6;;;;;;;
3948587;4409;114;a;;Wasser;v a s 6;;;;;;;
3952997;5732;114;s;;Wasser;v a s 6;;;;;;;
3958730;1322;114;6;;Wasser;v a s 6;;;;;;;
3960053;65267;-1;<p:>;;;;;;;;;;
4025321;2204;115;d;;Die;d i:;;;;;;;
4027526;2645;115;i:;;Die;d i:;;;;;;;
4030172;6614;116;z;;Sicherheit;z I C 6 h aI t;;;;;;;
4036787;2204;116;I;;Sicherheit;z I C 6 h aI t;;;;;;;
4038992;3968;116;C;;Sicherheit;z I C 6 h aI t;;;;;;;
4042961;3968;116;6;;Sicherheit;z I C 6 h aI t;;;;;;;
4046930;2204;116;h;;Sicherheit;z I C 6 h aI t;;;;;;;
4049135;7055;116;aI;;Sicherheit;z I C 6 h aI t;;;;;;;
4056191;1763;117;?;;ist;? I s t;;;;;;;
4057955;3968;117;I;;ist;? I s t;;;;;;;
4061924;2645;117;s;;ist;? I s t;;;;;;;
4064570;2424;117;t;;ist;? I s t;;;;;;;
4066995;1542;118;d;;das;d a s;;;;;;;
4068538;3969;118;a;;das;d a s;;;;;;;
4072508;3527;118;s;;das;d a s;;;;;;;
4076036;2204;119;v;;Wichtigste;v I C t I C s t @;;;;;;;
4078241;3527;119;I;;Wichtigste;v I C t I C s t @;;;;;;;
4081769;2204;119;C;;Wichtigste;v I C t I C s t @;;;;;;;
4083974;3527;119;t;;Wichtigste;v I C t I C s t @;;;;;;;
4087502;2204;119;I;;Wichtigste;v I C t I C s t @;;;;;;;
4089707;2204;119;C;;Wichtigste;v I C t I C s t @;;;;;;;
4091912;5291;119;s;;Wichtigste;v I C t I C s t @;;;;;;;
4097204;1763;119;t;;Wichtigste;v I C t I C s t @;;;;;;;
4098968;3527;119;@;;Wichtigste;v I C t I C s t @;;;;;;;
4102496;3086;-1;<p:>;;;;;;;;;;
4105583;1322;120;b;;beim;b aI m;;;;;;;
4106906;5291;120;aI;;beim;b aI m;;;;;;;
4112198;1983;120;m;;beim;b aI m;;;;;;;
4114182;4188;121;r;;Reisen;r aI z @ n;;;;;;;
4118371;5733;121;aI;;Reisen;r aI z @ n;;;;;;;
4124105;6173;121;z;;Reisen;r aI z @ n;;;;;;;
4130279;1449;121;n;;Reisen;r aI z @ n;;;;;;;
4131729;35512;-1;<p:>;;;;;;;;;;
