BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
3490829;1322;98;s;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3492152;4409;98;t;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3496562;3527;98;v;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3500090;10142;98;6;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3510233;1322;98;k;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3511556;2204;98;@;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3513761;10583;98;n;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3524345;4850;-1;<p:>;;;;;;;;;;
3529196;1763;99;?;;ist;? I s t;;;;;;;
3530960;1763;99;I;;ist;? I s t;;;;;;;
3532724;1322;99;s;;ist;? I s t;;;;;;;
3534047;3527;99;t;;ist;? I s t;;;;;;;
3537575;2645;-1;<p:>;;;;;;;;;;
3540221;2204;100;b;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3542426;4409;100;@;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3546836;7937;100;aI;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3554774;2204;100;n;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3556979;1322;100;d;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3558302;3968;100;r;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3562271;3527;100;U;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3565799;1322;100;k;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3567122;1763;100;@;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3568886;5291;100;n;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3574178;6173;100;t;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3580352;32633;-1;<p:>;;;;;;;;;;
3612986;1322;101;d;;Die;d i:;;;;;;;
3614309;2645;101;i:;;Die;d i:;;;;;;;
3616955;2204;-1;<p:>;;;;;;;;;;
3619160;1322;102;z;;Sekunde;z e k U n d @;;;;;;;
3620483;2204;102;e;;Sekunde;z e k U n d @;;;;;;;
3622688;7055;102;k;;Sekunde;z e k U n d @;;;;;;;
3629744;3086;102;U;;Sekunde;z e k U n d @;;;;;;;
3632831;3527;102;n;;Sekunde;z e k U n d @;;;;;;;
3636359;1322;102;d;;Sekunde;z e k U n d @;;;;;;;
3637682;2645;102;@;;Sekunde;z e k U n d @;;;;;;;
3640328;3968;103;f;;vergeht;f E 6 g e: t;;;;;;;
3644297;2645;103;E;;vergeht;f E 6 g e: t;;;;;;;
3646943;1322;103;6;;vergeht;f E 6 g e: t;;;;;;;
3648266;3527;103;g;;vergeht;f E 6 g e: t;;;;;;;
3651794;4850;103;e:;;vergeht;f E 6 g e: t;;;;;;;
3656645;2204;103;t;;vergeht;f E 6 g e: t;;;;;;;
3658850;5291;104;S;;schnell;S n E l;;;;;;;
3664142;2645;104;n;;schnell;S n E l;;;;;;;
3666788;10142;104;E;;schnell;S n E l;;;;;;;
3676931;4409;104;l;;schnell;S n E l;;;;;;;
3681341;3527;105;?;;in;? I n;;;;;;;
3684869;1763;105;I;;in;? I n;;;;;;;
3686633;3968;105;n;;in;? I n;;;;;;;
3690602;3086;106;?;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3693689;7496;106;aU;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3701186;2645;106;f;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3703832;2645;106;r;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3706478;3086;106;e:;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3709565;2204;106;g;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3711770;3527;106;N;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3715298;1322;106;d;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3716621;2645;106;@;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3719267;3086;106;n;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3722354;1322;107;m;;Momenten;m o m E n t @ n;;;;;;;
3723677;3527;107;o;;Momenten;m o m E n t @ n;;;;;;;
3727205;3527;107;m;;Momenten;m o m E n t @ n;;;;;;;
3730733;4409;107;E;;Momenten;m o m E n t @ n;;;;;;;
3735143;3968;107;n;;Momenten;m o m E n t @ n;;;;;;;
3739112;7937;107;h;;Momenten;m o m E n t @ n;;;;;;;
3747050;6614;107;n;;Momenten;m o m E n t @ n;;;;;;;
3753665;26018;-1;<p:>;;;;;;;;;;
3779684;1763;108;d;;Die;d i:;;;;;;;
3781448;1763;108;i:;;Die;d i:;;;;;;;
3783212;16316;-1;<p:>;;;;;;;;;;
3799529;7055;109;g;;große;g r o: s @;;;;;;;
3806585;1763;109;r;;große;g r o: s @;;;;;;;
3808349;7496;109;o:;;große;g r o: s @;;;;;;;
3815846;4409;109;s;;große;g r o: s @;;;;;;;
3820256;4850;109;@;;große;g r o: s @;;;;;;;
3825107;5732;110;S;;Schildkröte;S I l t k r 2: t @;;;;;;;
3830840;1322;110;I;;Schildkröte;S I l t k r 2: t @;;;;;;;
3832163;4409;110;l;;Schildkröte;S I l t k r 2: t @;;;;;;;
3836573;3527;110;t;;Schildkröte;S I l t k r 2: t @;;;;;;;
3840101;2204;110;k;;Schildkröte;S I l t k r 2: t @;;;;;;;
3842306;3968;110;r;;Schildkröte;S I l t k r 2: t @;;;;;;;
3846275;3086;110;2:;;Schildkröte;S I l t k r 2: t @;;;;;;;
3849362;6173;110;t;;Schildkröte;S I l t k r 2: t @;;;;;;;
3855536;8378;110;@;;Schildkröte;S I l t k r 2: t @;;;;;;;
3863915;6173;111;S;;schwimmt;S v I m t;;;;;;;
3870089;2645;111;v;;schwimmt;S v I m t;;;;;;;
3872735;2204;111;I;;schwimmt;S v I m t;;;;;;;
3874940;5732;111;m;;schwimmt;S v I m t;;;;;;;
3880673;3086;111;t;;schwimmt;S v I m t;;;;;;;
3883760;1322;112;?;;im;? I m;;;;;;;
3885083;1322;112;I;;im;? I m;;;;;;;
3886406;3086;112;m;;im;? I m;;;;;;;
3889493;4850;113;k;;klaren;k l a: r @ n;;;;;;;
3894344;3527;113;l;;klaren;k l a: r @ n;;;;;;;
3897872;7496;113;a:;;klaren;k l a: r @ n;;;;;;;
3905369;1322;113;6;;klaren;k l a: r @ n;;;;;;;
3906692;2645;113;n;;klaren;k l a: r @ n;;;;;;;
3909338;3086;114;v;;Wasser;v a s 6;;;;;;;
3912425;5291;114;a;;Wasser;v a s 6;;;;;;;
3917717;4850;114;s;;Wasser;v a s 6;;;;;;;
3922568;8819;114;6;;Wasser;v a s 6;;;;;;;
3931388;33074;-1;<p:>;;;;;;;;;;
3964463;1322;115;d;;Die;d i:;;;;;;;
3965786;3086;115;i:;;Die;d i:;;;;;;;
3968873;3968;-1;<p:>;;;;;;;;;;
3972842;1322;116;z;;Sicherheit;z I C 6 h aI t;;;;;;;
3974165;3086;116;I;;Sicherheit;z I C 6 h aI t;;;;;;;
3977252;4409;116;C;;Sicherheit;z I C 6 h aI t;;;;;;;
3981662;3086;116;6;;Sicherheit;z I C 6 h aI t;;;;;;;
3984749;6173;116;h;;Sicherheit;z I C 6 h aI t;;;;;;;
3990923;7937;116;aI;;Sicherheit;z I C 6 h aI t;;;;;;;
3998861;5732;117;?;;ist;? I s t;;;;;;;
4004594;2645;117;I;;ist;? I s t;;;;;;;
4007240;1322;117;s;;ist;? I s t;;;;;;;
4008563;6173;-1;<p:>;;;;;;;;;;
4014737;1763;118;d;;das;d a s;;;;;;;
4016501;3968;118;a;;das;d a s;;;;;;;
4020470;1322;118;s;;das;d a s;;;;;;;
4021793;4850;-1;<p:>;;;;;;;;;;
4026644;2204;119;v;;Wichtigste;v I C t I C s t @;;;;;;;
4028849;3527;119;I;;Wichtigste;v I C t I C s t @;;;;;;;
4032377;5732;119;C;;Wichtigste;v I C t I C s t @;;;;;;;
4038110;2645;119;t;;Wichtigste;v I C t I C s t @;;;;;;;
4040756;3527;119;I;;Wichtigste;v I C t I C s t @;;;;;;;
4044284;3527;119;k;;Wichtigste;v I C t I C s t @;;;;;;;
4047812;1763;119;s;;Wichtigste;v I C t I C s t @;;;;;;;
4049576;4409;119;t;;Wichtigste;v I C t I C s t @;;;;;;;
4053986;7055;119;@;;Wichtigste;v I C t I C s t @;;;;;;;
4061042;6173;-1;<p:>;;;;;;;;;;
4067216;10583;120;m;;beim;b aI m;;;;;;;
4077800;10583;120;aI;;beim;b aI m;;;;;;;
4088384;7496;120;m;;beim;b aI m;;;;;;;
4095881;96578;-1;<p:>;;;;;;;;;;
4192460;1322;121;r;;Reisen;r aI z @ n;;;;;;;
4193783;1763;121;aI;;Reisen;r aI z @ n;;;;;;;
4195547;11024;121;@;;Reisen;r aI z @ n;;;;;;;
4206572;2645;121;n;;Reisen;r aI z @ n;;;;;;;
4209218;8823;-1;<p:>;;;;;;;;;;
