BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
3737348;3968;98;k;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3741317;2204;98;U;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3743522;6614;98;n;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3750137;1322;98;s;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3751460;5732;98;t;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3757193;1763;98;v;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3758957;12347;98;6;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3771305;1763;98;k;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3773069;7055;98;@;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3780125;1763;98;n;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3781889;2645;-1;<p:>;;;;;;;;;;
3784535;1322;99;?;;ist;? I s t;;;;;;;
3785858;2645;99;I;;ist;? I s t;;;;;;;
3788504;5291;99;z;;ist;? I s t;;;;;;;
3793796;3527;-1;<p:>;;;;;;;;;;
3797324;2645;100;b;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3799970;1763;100;@;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3801734;9260;100;aI;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3810995;3086;100;n;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3814082;2645;100;d;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3816728;3527;100;r;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3820256;1322;100;U;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3821579;3086;100;k;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3824666;1322;100;@;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3825989;7496;100;n;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3833486;6614;100;t;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
3840101;31310;-1;<p:>;;;;;;;;;;
3871412;1322;101;d;;Die;d i:;;;;;;;
3872735;4409;101;i:;;Die;d i:;;;;;;;
3877145;1322;102;z;;Sekunde;z e k U n d @;;;;;;;
3878468;7055;102;e;;Sekunde;z e k U n d @;;;;;;;
3885524;4850;102;k;;Sekunde;z e k U n d @;;;;;;;
3890375;3968;102;U;;Sekunde;z e k U n d @;;;;;;;
3894344;5291;102;n;;Sekunde;z e k U n d @;;;;;;;
3899636;1322;102;d;;Sekunde;z e k U n d @;;;;;;;
3900959;11024;102;@;;Sekunde;z e k U n d @;;;;;;;
3911984;11906;-1;<p:>;;;;;;;;;;
3923891;1322;103;f;;vergeht;f E 6 g e: t;;;;;;;
3925214;4409;103;E;;vergeht;f E 6 g e: t;;;;;;;
3929624;1763;103;6;;vergeht;f E 6 g e: t;;;;;;;
3931388;3086;103;g;;vergeht;f E 6 g e: t;;;;;;;
3934475;3968;103;e:;;vergeht;f E 6 g e: t;;;;;;;
3938444;1322;103;t;;vergeht;f E 6 g e: t;;;;;;;
3939767;7937;104;S;;schnell;S n E l;;;;;;;
3947705;2645;104;n;;schnell;S n E l;;;;;;;
3950351;5291;104;E;;schnell;S n E l;;;;;;;
3955643;7055;104;l;;schnell;S n E l;;;;;;;
3962699;1763;105;?;;in;? I n;;;;;;;
3964463;1763;105;I;;in;? I n;;;;;;;
3966227;3968;105;n;;in;? I n;;;;;;;
3970196;2204;106;?;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3972401;7496;106;aU;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3979898;3086;106;f;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3982985;3527;106;r;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3986513;3968;106;e:;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3990482;3527;106;g;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3994010;1763;106;@;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3995774;3527;106;n;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
3999302;1322;106;d;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4000625;2645;106;@;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4003271;1763;106;n;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4005035;2204;107;m;;Momenten;m o m E n t @ n;;;;;;;
4007240;5291;107;o;;Momenten;m o m E n t @ n;;;;;;;
4012532;3086;107;m;;Momenten;m o m E n t @ n;;;;;;;
4015619;4409;107;E;;Momenten;m o m E n t @ n;;;;;;;
4020029;3086;107;n;;Momenten;m o m E n t @ n;;;;;;;
4023116;6614;107;h;;Momenten;m o m E n t @ n;;;;;;;
4029731;4850;107;n;;Momenten;m o m E n t @ n;;;;;;;
4034582;36602;-1;<p:>;;;;;;;;;;
4071185;1322;108;d;;Die;d i:;;;;;;;
4072508;3086;108;i:;;Die;d i:;;;;;;;
4075595;4850;109;g;;große;g r o: s @;;;;;;;
4080446;1322;109;r;;große;g r o: s @;;;;;;;
4081769;7496;109;o:;;große;g r o: s @;;;;;;;
4089266;1322;109;s;;große;g r o: s @;;;;;;;
4090589;11465;109;@;;große;g r o: s @;;;;;;;
4102055;3968;-1;<p:>;;;;;;;;;;
4106024;5732;110;S;;Schildkröte;S I l t k r 2: t @;;;;;;;
4111757;7055;110;I;;Schildkröte;S I l t k r 2: t @;;;;;;;
4118813;1763;110;l;;Schildkröte;S I l t k r 2: t @;;;;;;;
4120577;1322;110;t;;Schildkröte;S I l t k r 2: t @;;;;;;;
4121900;1763;110;k;;Schildkröte;S I l t k r 2: t @;;;;;;;
4123664;6173;110;r;;Schildkröte;S I l t k r 2: t @;;;;;;;
4129838;3086;110;2:;;Schildkröte;S I l t k r 2: t @;;;;;;;
4132925;1322;110;t;;Schildkröte;S I l t k r 2: t @;;;;;;;
4134248;14552;110;@;;Schildkröte;S I l t k r 2: t @;;;;;;;
4148801;9701;-1;<p:>;;;;;;;;;;
4158503;7055;111;S;;schwimmt;S v I m t;;;;;;;
4165559;2204;111;v;;schwimmt;S v I m t;;;;;;;
4167764;3086;111;I;;schwimmt;S v I m t;;;;;;;
4170851;7055;111;m;;schwimmt;S v I m t;;;;;;;
4177907;4409;111;t;;schwimmt;S v I m t;;;;;;;
4182317;2204;-1;<p:>;;;;;;;;;;
4184522;2204;112;?;;im;? I m;;;;;;;
4186727;1763;112;I;;im;? I m;;;;;;;
4188491;4409;112;m;;im;? I m;;;;;;;
4192901;5732;113;k;;klaren;k l a: r @ n;;;;;;;
4198634;2204;113;l;;klaren;k l a: r @ n;;;;;;;
4200839;7937;113;a:;;klaren;k l a: r @ n;;;;;;;
4208777;2204;113;r;;klaren;k l a: r @ n;;;;;;;
4210982;2645;113;@;;klaren;k l a: r @ n;;;;;;;
4213628;4409;113;n;;klaren;k l a: r @ n;;;;;;;
4218038;2204;114;v;;Wasser;v a s 6;;;;;;;
4220243;4850;114;a;;Wasser;v a s 6;;;;;;;
4225094;3527;114;s;;Wasser;v a s 6;;;;;;;
4228622;7055;114;6;;Wasser;v a s 6;;;;;;;
4235678;41894;-1;<p:>;;;;;;;;;;
4277573;1322;115;d;;Die;d i:;;;;;;;
4278896;5291;115;i:;;Die;d i:;;;;;;;
4284188;2645;-1;<p:>;;;;;;;;;;
4286834;1763;116;z;;Sicherheit;z I C 6 h aI t;;;;;;;
4288598;2645;116;I;;Sicherheit;z I C 6 h aI t;;;;;;;
4291244;4409;116;C;;Sicherheit;z I C 6 h aI t;;;;;;;
4295654;3527;116;6;;Sicherheit;z I C 6 h aI t;;;;;;;
4299182;4850;116;h;;Sicherheit;z I C 6 h aI t;;;;;;;
4304033;9260;116;aI;;Sicherheit;z I C 6 h aI t;;;;;;;
4313294;1322;116;t;;Sicherheit;z I C 6 h aI t;;;;;;;
4314617;5291;117;?;;ist;? I s t;;;;;;;
4319909;2645;117;I;;ist;? I s t;;;;;;;
4322555;3968;117;z;;ist;? I s t;;;;;;;
4326524;2204;118;d;;das;d a s;;;;;;;
4328729;4409;118;a;;das;d a s;;;;;;;
4333139;1763;118;s;;das;d a s;;;;;;;
4334903;4409;-1;<p:>;;;;;;;;;;
4339313;1763;119;v;;Wichtigste;v I C t I C s t @;;;;;;;
4341077;2204;119;I;;Wichtigste;v I C t I C s t @;;;;;;;
4343282;4850;119;C;;Wichtigste;v I C t I C s t @;;;;;;;
4348133;3086;119;t;;Wichtigste;v I C t I C s t @;;;;;;;
4351220;4850;119;I;;Wichtigste;v I C t I C s t @;;;;;;;
4356071;3527;119;k;;Wichtigste;v I C t I C s t @;;;;;;;
4359599;1322;119;s;;Wichtigste;v I C t I C s t @;;;;;;;
4360922;6173;119;t;;Wichtigste;v I C t I C s t @;;;;;;;
4367096;7496;119;@;;Wichtigste;v I C t I C s t @;;;;;;;
4374593;11024;-1;<p:>;;;;;;;;;;
4385618;1322;120;b;;beim;b aI m;;;;;;;
4386941;4409;120;aI;;beim;b aI m;;;;;;;
4391351;2645;120;m;;beim;b aI m;;;;;;;
4393997;3968;121;r;;Reisen;r aI z @ n;;;;;;;
4397966;8378;121;aI;;Reisen;r aI z @ n;;;;;;;
4406345;3968;121;z;;Reisen;r aI z @ n;;;;;;;
4410314;5732;121;@;;Reisen;r aI z @ n;;;;;;;
4416047;1890;121;n;;Reisen;r aI z @ n;;;;;;;
4417938;7665;-1;<p:>;;;;;;;;;;
