BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
4181876;5732;97;n;;von;f O n;;;;;;;
4187609;4850;-1;<p:>;;;;;;;;;;
4192460;4409;98;k;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
4196870;3086;98;U;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
4199957;4409;98;n;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
4204367;5732;98;s;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
4210100;5291;98;t;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
4215392;1763;98;v;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
4217156;7496;98;6;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
4224653;5291;98;k;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
4229945;10142;98;N;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
4240088;9701;-1;<p:>;;;;;;;;;;
4249790;1763;99;?;;ist;? I s t;;;;;;;
4251554;5291;99;I;;ist;? I s t;;;;;;;
4256846;7055;99;s;;ist;? I s t;;;;;;;
4263902;4409;99;t;;ist;? I s t;;;;;;;
4268312;5732;-1;<p:>;;;;;;;;;;
4274045;1763;100;b;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4275809;4409;100;@;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4280219;6614;100;aI;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4286834;3086;100;n;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4289921;3086;100;d;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4293008;1763;100;r;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4294772;7496;100;U;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4302269;1322;100;k;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4303592;1322;100;@;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4304915;1322;100;n;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4306238;4850;100;t;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
4311089;37043;-1;<p:>;;;;;;;;;;
4348133;1322;101;d;;Die;d i:;;;;;;;
4349456;1763;101;i:;;Die;d i:;;;;;;;
4351220;21167;-1;<p:>;;;;;;;;;;
4372388;6614;102;z;;Sekunde;z e k U n d @;;;;;;;
4379003;4409;102;e;;Sekunde;z e k U n d @;;;;;;;
4383413;4409;102;k;;Sekunde;z e k U n d @;;;;;;;
4387823;3086;102;U;;Sekunde;z e k U n d @;;;;;;;
4390910;3086;102;n;;Sekunde;z e k U n d @;;;;;;;
4393997;2645;102;d;;Sekunde;z e k U n d @;;;;;;;
4396643;3527;102;@;;Sekunde;z e k U n d @;;;;;;;
4400171;3086;103;f;;vergeht;f E 6 g e: t;;;;;;;
4403258;2204;103;E;;vergeht;f E 6 g e: t;;;;;;;
4405463;1763;103;6;;vergeht;f E 6 g e: t;;;;;;;
4407227;3086;103;g;;vergeht;f E 6 g e: t;;;;;;;
4410314;5291;103;e:;;vergeht;f E 6 g e: t;;;;;;;
4415606;11906;103;t;;vergeht;f E 6 g e: t;;;;;;;
4427513;10583;-1;<p:>;;;;;;;;;;
4438097;8378;104;S;;schnell;S n E l;;;;;;;
4446476;2645;104;n;;schnell;S n E l;;;;;;;
4449122;2645;104;E;;schnell;S n E l;;;;;;;
4451768;14993;104;l;;schnell;S n E l;;;;;;;
4466762;5732;105;?;;in;? I n;;;;;;;
4472495;2645;105;I;;in;? I n;;;;;;;
4475141;2204;105;n;;in;? I n;;;;;;;
4477346;4409;106;?;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4481756;7496;106;aU;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4489253;3968;106;f;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4493222;2204;106;r;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4495427;1763;106;e:;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4497191;4409;106;g;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4501601;2204;106;@;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4503806;1763;106;n;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4505570;1322;106;d;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4506893;3086;106;@;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4509980;4409;106;n;;aufregenden;? aU f r e: g @ n d @ n;;;;;;;
4514390;1763;107;m;;Momenten;m o m E n t @ n;;;;;;;
4516154;3527;107;o;;Momenten;m o m E n t @ n;;;;;;;
4519682;3968;107;m;;Momenten;m o m E n t @ n;;;;;;;
4523651;3968;107;E;;Momenten;m o m E n t @ n;;;;;;;
4527620;3086;107;n;;Momenten;m o m E n t @ n;;;;;;;
4530707;3968;107;t;;Momenten;m o m E n t @ n;;;;;;;
4534676;4850;107;@;;Momenten;m o m E n t @ n;;;;;;;
4539527;1763;107;n;;Momenten;m o m E n t @ n;;;;;;;
4541291;40571;-1;<p:>;;;;;;;;;;
4581863;1763;108;d;;Die;d i:;;;;;;;
4583627;2645;108;i:;;Die;d i:;;;;;;;
4586273;4409;109;g;;große;g r o: s @;;;;;;;
4590683;1322;109;r;;große;g r o: s @;;;;;;;
4592006;9260;109;o:;;große;g r o: s @;;;;;;;
4601267;5732;109;s;;große;g r o: s @;;;;;;;
4607000;8378;109;@;;große;g r o: s @;;;;;;;
4615379;3968;-1;<p:>;;;;;;;;;;
4619348;9701;110;S;;Schildkröte;S I l t k r 2: t @;;;;;;;
4629050;3086;110;I;;Schildkröte;S I l t k r 2: t @;;;;;;;
4632137;1322;110;l;;Schildkröte;S I l t k r 2: t @;;;;;;;
4633460;3086;110;t;;Schildkröte;S I l t k r 2: t @;;;;;;;
4636547;5732;110;k;;Schildkröte;S I l t k r 2: t @;;;;;;;
4642280;2645;110;r;;Schildkröte;S I l t k r 2: t @;;;;;;;
4644926;2204;110;2:;;Schildkröte;S I l t k r 2: t @;;;;;;;
4647131;3086;110;t;;Schildkröte;S I l t k r 2: t @;;;;;;;
4650218;6614;110;@;;Schildkröte;S I l t k r 2: t @;;;;;;;
4656833;23372;-1;<p:>;;;;;;;;;;
4680206;7055;111;S;;schwimmt;S v I m t;;;;;;;
4687262;3086;111;v;;schwimmt;S v I m t;;;;;;;
4690349;2204;111;I;;schwimmt;S v I m t;;;;;;;
4692554;5291;111;m;;schwimmt;S v I m t;;;;;;;
4697846;3968;111;t;;schwimmt;S v I m t;;;;;;;
4701815;1322;112;?;;im;? I m;;;;;;;
4703138;1763;112;I;;im;? I m;;;;;;;
4704902;3968;112;m;;im;? I m;;;;;;;
4708871;3968;113;k;;klaren;k l a: r @ n;;;;;;;
4712840;2645;113;l;;klaren;k l a: r @ n;;;;;;;
4715486;8819;113;a:;;klaren;k l a: r @ n;;;;;;;
4724306;1322;113;r;;klaren;k l a: r @ n;;;;;;;
4725629;2645;113;@;;klaren;k l a: r @ n;;;;;;;
4728275;3527;113;n;;klaren;k l a: r @ n;;;;;;;
4731803;2204;114;v;;Wasser;v a s 6;;;;;;;
4734008;3968;114;a;;Wasser;v a s 6;;;;;;;
4737977;5732;114;s;;Wasser;v a s 6;;;;;;;
4743710;8378;114;6;;Wasser;v a s 6;;;;;;;
4752089;26459;-1;<p:>;;;;;;;;;;
4778549;1322;115;d;;Die;d i:;;;;;;;
4779872;3086;115;i:;;Die;d i:;;;;;;;
4782959;6614;116;z;;Sicherheit;z I C 6 h aI t;;;;;;;
4789574;2645;116;I;;Sicherheit;z I C 6 h aI t;;;;;;;
4792220;4850;116;C;;Sicherheit;z I C 6 h aI t;;;;;;;
4797071;3527;116;6;;Sicherheit;z I C 6 h aI t;;;;;;;
4800599;6614;116;h;;Sicherheit;z I C 6 h aI t;;;;;;;
4807214;6614;116;aI;;Sicherheit;z I C 6 h aI t;;;;;;;
4813829;5291;116;t;;Sicherheit;z I C 6 h aI t;;;;;;;
4819121;7496;-1;<p:>;;;;;;;;;;
4826618;1763;117;?;;ist;? I s t;;;;;;;
4828382;3086;117;I;;ist;? I s t;;;;;;;
4831469;5732;117;s;;ist;? I s t;;;;;;;
4837202;1322;118;d;;das;d a s;;;;;;;
4838525;4409;118;a;;das;d a s;;;;;;;
4842935;3968;118;s;;das;d a s;;;;;;;
4846904;3527;-1;<p:>;;;;;;;;;;
4850432;2645;119;v;;Wichtigste;v I C t I C s t @;;;;;;;
4853078;3527;119;I;;Wichtigste;v I C t I C s t @;;;;;;;
4856606;5291;119;C;;Wichtigste;v I C t I C s t @;;;;;;;
4861898;2204;119;t;;Wichtigste;v I C t I C s t @;;;;;;;
4864103;3968;119;I;;Wichtigste;v I C t I C s t @;;;;;;;
4868072;2204;119;C;;Wichtigste;v I C t I C s t @;;;;;;;
4870277;3968;119;s;;Wichtigste;v I C t I C s t @;;;;;;;
4874246;4850;119;t;;Wichtigste;v I C t I C s t @;;;;;;;
4879097;6173;119;@;;Wichtigste;v I C t I C s t @;;;;;;;
4885271;1322;120;b;;beim;b aI m;;;;;;;
4886594;7055;120;aI;;beim;b aI m;;;;;;;
4893650;3527;120;m;;beim;b aI m;;;;;;;
4897178;1322;121;r;;Reisen;r aI z @ n;;;;;;;
4898501;8378;121;aI;;Reisen;r aI z @ n;;;;;;;
4906880;5291;121;z;;Reisen;r aI z @ n;;;;;;;
4912172;3968;121;n;;Reisen;r aI z @ n;;;;;;;
4916141;22943;-1;<p:>;;;;;;;;;;
